team,seasonweek,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15
CHI,202416,0.44573823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45831522,0.0,0.0,0.0,0.1265734,1.1138752,0.45087016,0.49525088
CHI,202417,0.0,0.0,0.0,0.0,0.28278172,0.0,0.3041282,0.0,0.6315964,0.0,0.2757435,0.0,0.36957765,0.0,0.0,0.098927476
CHI,202418,0.66785926,0.0,0.19448814,0.0,0.0,0.17456101,0.0,0.0,0.25428182,0.46880114,0.28073442,0.0,0.0,0.07154821,0.0,0.0
CIN,202202,0.0,0.07021349,0.0,0.02844963,0.0,0.0,0.3274032,0.062358677,0.11831475,0.0,0.0,0.12946656,0.0,0.0,0.0,0.0
CIN,202203,0.4167814,0.0,0.0,0.04865724,0.0,0.0,0.0,0.0,0.0,0.0,0.2558304,0.0,0.0,0.023395918,0.0,0.041149933
CIN,202204,0.14596242,0.1799851,0.0,0.0,0.09252092,0.34954688,0.3360415,0.13955575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIN,202205,0.045606703,0.0,0.0,0.21250628,0.05254127,0.20523709,0.0,0.07865505,0.0,0.0,0.0,0.16972269,0.0,0.057189964,0.012162721,0.26100972
CIN,202206,0.09990899,0.0,0.487987,0.0,0.13944265,0.12623182,0.18247552,0.0,0.06200634,0.08905781,0.17429507,0.0,0.0,0.0,0.23107952,0.0
CIN,202207,0.09079131,0.13718455,0.13810597,0.06604055,0.26850143,0.0,0.0,0.0,0.0,0.0,0.0,0.10397697,0.0,0.0,0.08467866,0.1421232
CIN,202208,0.0,0.0,0.032174412,0.22155745,0.33366853,0.0,0.0,0.39437786,0.0,0.03937027,0.0,0.0,0.20769764,0.0,0.0,0.15575615
CIN,202209,0.06951014,0.0,0.056092825,0.0,0.0,0.4898658,0.0,0.0,0.0,0.09807632,0.05054219,0.0,0.0,0.0,0.0,0.31604585
CIN,202211,0.061104394,0.03360222,0.052090816,0.09137912,0.0,0.25734165,0.0,0.20451242,0.0,0.23318544,0.005727296,0.0,0.0,0.0682911,0.40478885,0.06772908
CIN,202212,0.0,0.029286483,0.0,0.0,0.19384323,0.07489383,0.0,0.025591796,0.34677345,0.13078053,0.0,0.10311332,0.033752035,0.0,0.0,0.0
CIN,202213,0.0,0.15745795,0.3398259,0.29027617,0.0,0.0,0.0,0.0,0.20730221,0.22341153,0.25891602,0.07012146,0.031773187,0.35640907,0.21323442,0.0
CIN,202214,0.054774042,0.044765323,0.0,0.0070783235,0.17324434,0.010011325,0.0,0.06959355,0.0,0.0,0.11552511,0.1896294,0.0,0.080537446,0.036791384,0.03665074
CIN,202215,0.020629203,0.0,0.054232158,0.0,0.32443509,0.018964317,0.02715958,0.0,0.18415038,0.1947352,0.059617687,0.0,0.0,0.21239538,0.16468912,0.012793762
CIN,202216,0.0,0.46367633,0.12106629,0.07158212,0.0,0.0,0.10852513,0.09729375,0.42234084,0.24520864,0.0,0.13396549,0.0,0.0,0.0,0.0
CIN,202218,0.067812696,0.1201311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24295537,0.0,0.08046557,0.18269967,0.0,0.0,0.08890405
CIN,202301,0.107653685,0.11544322,0.0,0.29534158,0.2342578,0.0,0.08405661,0.10721802,0.0,0.06580728,0.0,0.01588867,0.0,0.16426522,0.28777212,0.0
CIN,202302,0.19669214,0.066446826,0.13924116,0.0,0.085188426,0.18214439,0.0,0.0,0.15902385,0.021742182,0.0,0.0,0.0,0.0,0.0,0.20160057
CIN,202303,0.070116095,0.15076903,0.0,0.034088735,0.0,0.025202163,0.098537326,0.1625957,0.41113195,0.0,0.0,0.0,0.18907751,0.0,0.21080442,0.42641392
CIN,202304,0.39219227,0.0,0.0,0.5506935,0.16066794,0.0,0.12764058,0.0,0.18005663,0.0,0.0,0.08673735,0.008344075,0.0,0.0,0.0
CIN,202305,0.26825747,0.31635943,0.0,0.061732482,0.028298784,0.13939297,0.16960166,0.0,0.0655516,0.0,0.0,0.0,0.084287256,0.11795768,0.0,0.0
CIN,202306,0.0,0.058771707,0.24979824,0.0,0.16887237,0.0,0.0,0.109900035,0.0,0.0,0.120778605,0.33869907,0.24274106,0.0,0.1621915,0.0
CIN,202308,0.0,0.0,0.0,0.0,0.0,0.0010330807,0.097239286,0.012028569,0.14731339,0.0,0.03224805,0.27622107,0.0,0.07092285,0.0,0.0
CIN,202309,0.26652685,0.0,0.0,0.11040318,0.0,0.0,0.23918577,0.0,0.15943286,0.0,0.116826,0.0,0.0,0.41731426,0.0,0.0
CIN,202310,0.285453,0.029962905,0.0,0.26129,0.0,0.043959036,0.0,0.3480162,0.0,0.0,0.014577694,0.18182571,0.18319751,0.021599786,0.0,0.0
CIN,202311,0.04191785,0.0,0.0,0.1601892,0.28399584,0.0,0.22996326,0.0,0.0,0.3270069,0.0,0.17553951,0.0,0.0,0.0,0.0
CIN,202312,0.0,0.0,0.0010459479,0.0,0.35481098,0.0,0.0,0.0,0.009890058,0.527022,0.15298016,0.028732846,0.010279708,0.0,0.22663724,0.106974594
CIN,202313,0.0,0.13754798,0.5720405,0.5338244,0.0,0.0,0.0,0.0,0.35258746,0.22514981,0.2103129,0.059499994,0.5340201,0.0,0.0,0.056466043
CIN,202314,0.0,0.064954646,0.0,0.0,0.0,0.11733085,0.0,0.0,0.0,0.3935637,0.0,0.28470024,0.25633058,0.03505523,0.0,0.3455737
CIN,202315,0.24484421,0.07375829,0.107167825,0.23925939,0.0,0.04863059,0.0,0.0,0.0,0.041807476,0.0,0.0,0.028334962,0.17269918,0.21914181,0.05022287
CIN,202316,0.0,0.0,0.0,0.032807212,0.0,0.0,0.0,0.377716,0.0,0.0,0.0,0.0,0.26033103,0.508285,0.0,0.56529266
CIN,202317,0.038280047,0.0,0.0,0.040750455,0.0,0.0,0.14234343,0.0,0.021087537,0.0,0.0,0.12723331,0.032728992,0.0,0.0,0.020145167
CIN,202318,0.0,0.0,0.0,0.09572561,0.35380223,0.14579138,0.24220675,0.0032376752,0.11565195,0.0,0.06351816,0.036499918,0.0,0.03829974,0.0,0.23785329
CIN,202401,0.23735757,0.0,0.33937493,0.44813454,0.45574513,0.62244564,0.14316168,0.0,0.0,0.3022441,0.0,0.049858414,0.062121842,0.27189043,0.12604113,0.0
CIN,202402,0.0,0.11312516,0.0,0.07694313,0.0,0.020959944,0.12933043,0.0,0.12909275,0.1287345,0.0,0.0,0.0,0.18502861,0.0,0.0
CIN,202403,0.0,0.53822696,0.0,0.0,0.009064224,0.067061685,0.05942072,0.0,0.0,0.0,0.03184586,0.08819852,0.2928653,0.0,0.0,0.0
CIN,202404,0.0,0.0,0.0,0.13120906,0.04103688,0.11007095,0.17857984,0.102748364,0.07787145,0.0,0.0103288,0.0,0.15109158,0.53834736,0.0,0.0
CIN,202405,0.0,0.3961153,0.0,0.11481591,0.5669717,0.0,0.16061305,0.0,0.0,0.0,0.0,0.0,0.19190529,0.20144886,0.13249175,0.0
CIN,202406,0.0,0.4262517,0.0,0.01854967,0.0,0.0,0.0,0.0,0.25526592,0.0,0.0,0.03535506,0.020156069,0.07007886,0.037327822,0.0
CIN,202407,0.0,0.036219716,0.37196416,0.0,0.0,0.09975709,0.0,0.14392278,0.0,0.19470187,0.14352797,0.0,0.0,0.014586709,0.0,0.0
CIN,202408,0.2022698,0.17814136,0.0032152673,0.33432096,0.09981555,0.0028273016,0.0,0.78505343,0.081840485,0.16842371,0.0,0.0,0.0,0.15900223,0.0,0.0
CIN,202409,0.13790965,0.0,0.0,0.30037382,0.11677767,0.0,0.4631217,0.0,0.18311898,0.112582535,0.26148695,0.0,0.0,0.0,0.0,0.037241645
CIN,202410,0.0,0.07662224,0.0,0.71693796,0.0,0.069079354,0.45317477,0.0,0.0,0.0,0.013706064,0.6930085,0.0,0.0,0.021567414,0.00603831
CIN,202411,0.10210327,0.18614271,0.0,0.0,0.015780583,0.13787514,0.0,0.0,0.03179487,0.122286096,0.15155926,0.0,0.05939435,0.0,0.08231451,0.0
CIN,202413,0.7130898,0.38301483,0.0,0.11378099,0.0,0.4981529,0.26617348,0.0,0.0,0.0,0.30237335,0.0,0.0,0.12567762,0.10434745,0.41612244
CIN,202414,0.018679703,0.08406991,0.094791025,0.0,0.06534816,0.03380049,0.45838583,0.44786295,0.0,0.0,0.0,0.054272346,0.064112335,0.06395384,0.092777655,0.054099414
CIN,202415,0.0,0.0,0.0,0.15938872,0.0,0.0,0.0,0.0,0.0,0.0,0.33070102,0.39667153,0.27193245,0.0,0.17861898,0.0
CIN,202416,0.16076578,0.09544072,0.0,0.0,0.6881138,0.27055907,0.0098764,0.15007883,0.0,0.21414417,0.0,0.55472475,0.15054917,0.0,0.0,0.33115286
CIN,202417,0.0,0.0,0.0,0.16278034,0.07448696,0.47589162,0.0,0.11644463,0.11620437,0.14899746,0.30049545,0.0,0.012425592,0.0,0.37126905,0.0
CIN,202418,0.18129891,0.35272005,0.0,0.35267687,0.09441476,0.0,0.0,0.032101177,0.0,0.0,0.0,0.03062276,0.22660524,0.13017304,0.18961897,0.20265193
CLE,202202,0.23919684,0.11848208,0.024901433,0.04292652,0.17241636,0.0,0.30255473,0.0,0.10582892,0.0,0.09884018,0.0731641,0.003445384,0.0,0.020802341,0.112576745
CLE,202203,0.3294422,0.0,0.060085423,0.0,0.24496993,0.1665279,0.0,0.07016968,0.0,0.0,0.0,0.0,0.24902444,0.06652198,0.1696823,0.0
CLE,202204,0.0,0.0,0.0,0.041395992,0.0,0.0,0.0,0.03292772,0.037934653,0.013000579,0.0,0.0,0.0,0.0,0.0,0.0
CLE,202205,0.0,0.0,0.0,0.03195346,0.0,0.10182001,0.22882415,0.327503,0.0,0.018784473,0.17984104,0.0,0.08901593,0.0,0.0,0.0
CLE,202206,0.40908065,0.0,0.0,0.027362669,0.0,0.05368527,0.0,0.109823965,0.12628922,0.14868134,0.060983866,0.064579986,0.0,0.0,0.28565657,0.026992647
CLE,202207,0.0,0.0,0.0,0.10154359,0.33530748,0.009861231,0.091159545,0.0,0.0,0.254983,0.0,0.18124022,0.0,0.0,0.2223708,0.10050485
CLE,202208,0.0,0.389057,0.06588351,0.3334482,0.11599378,0.0,0.0,0.0,0.010471366,0.13159432,0.0,0.0,0.0,0.0,0.1408407,0.3662341
CLE,202210,0.31808835,0.0,0.0,0.0,0.32208988,0.0,0.108544715,0.13422707,0.0,0.48486757,0.05796249,0.2350688,0.0,0.32851246,0.0,0.003709794
CLE,202211,0.0,0.2004567,0.16864859,0.11343824,0.008565642,0.16417333,0.0,0.17463824,0.0,0.38864812,0.06804346,0.0,0.0,0.023945406,0.42281565,0.031516276
CLE,202212,0.1869485,0.0,0.0402564,0.0,0.01829293,0.0,0.0417999,0.048714828,0.012332241,0.09275532,0.04155779,0.21575947,0.0,0.22152707,0.005967975,0.07388154
CLE,202213,0.17114814,0.1725845,0.0,0.04339922,0.071608916,0.0,0.00049631996,0.0,0.094910175,0.025264608,0.054636624,0.019672073,0.016706968,0.06430818,0.753905,0.0
CLE,202214,0.09378468,0.0,0.0,0.0,0.0,0.034970608,0.0,0.14084809,0.0,0.13899592,0.0,0.16054158,0.15586065,0.0,0.26313242,0.19780383
CLE,202215,0.08007783,0.097291246,0.0,0.19195303,0.0,0.0,0.027287934,0.42557788,0.055852856,0.03724981,0.0,0.46028462,0.0,0.059420347,0.0,0.0
CLE,202216,0.0,0.0,0.42463213,0.0,0.07167232,0.0,0.0,0.0,0.0338808,0.11833182,0.46937215,0.0,0.2309662,0.075339265,0.0,0.0
CLE,202217,0.07855522,0.0,0.42500842,0.0,0.0,0.0,0.124162234,0.0,0.3447445,0.0,0.0,0.0,0.0,0.13801458,0.35370797,0.34286794
CLE,202218,0.08392579,0.47530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076873325,0.0,0.058616363,0.23011921,0.0,0.06666902,0.15568165
CLE,202301,0.058383975,0.0,0.24664436,0.23697866,0.0,0.0,0.0,0.0,0.0,0.08538282,0.039525557,0.016502298,0.009926556,0.0,0.3483672,0.0
CLE,202302,0.3525408,0.08672616,0.0,0.0,0.17027444,0.045708112,0.0,0.0,0.0,0.0,0.034165066,0.0,0.0,0.0,0.0,0.0
CLE,202303,0.0,0.0,0.0,0.10926768,0.0,0.0,0.0,0.23066255,0.66495734,0.0,0.0,0.0,0.1558137,0.0,0.07249717,0.35512826
CLE,202304,0.34803316,0.10995747,0.0,0.5756598,0.18070182,0.0,0.21020581,0.010527647,0.29502517,0.0,0.0,0.05898889,0.06508293,0.0,0.11793125,0.0
CLE,202306,0.24916667,0.0,0.13745967,0.0,0.09766275,0.22267981,0.0019694273,0.0,0.03789968,0.23971279,0.13581929,0.3244451,0.0,0.0,0.31220222,0.026064135
CLE,202307,0.0,0.0,0.0,0.12337869,0.23850815,0.18108687,0.11153206,0.0,0.12463471,0.0,0.0,0.098971725,0.22260103,0.11772689,0.0,0.0
CLE,202308,0.0,0.0,0.2593605,0.11412097,0.31252488,0.0,0.0,0.0,0.06522219,0.18521838,0.0,0.22864121,0.0,0.18926942,0.019993745,0.0
CLE,202309,0.5823187,0.0,0.0,0.10482861,0.0,0.0,0.09531641,0.12912877,0.58334255,0.0,0.23568398,0.0,0.0,0.45234525,0.6098888,0.020180471
CLE,202310,0.0,0.0,0.07924544,0.0,0.0,0.055843867,0.0,0.036945917,0.20486782,0.0,0.23859422,0.21891467,0.0,0.025798053,0.27370656,0.18111947
CLE,202311,0.6066571,0.0,0.2726849,0.52270514,0.41646484,0.2976771,0.0,0.10202543,0.0,0.26391152,0.023748495,0.16894753,0.13693078,0.24379286,0.0836717,0.0
CLE,202312,0.0,0.0,0.5784465,0.0,0.5287752,0.0,0.0,0.0,0.0,0.5462154,0.0,0.0,0.081052326,0.0,0.33590052,0.017502038
CLE,202313,0.0,0.058008842,0.07788664,0.27389315,0.0,0.12180772,0.12973726,0.09389598,0.0,0.25215742,0.0,0.13369495,0.1891706,0.0,0.0,0.17550865
CLE,202314,0.0,0.0,0.31947643,0.0,0.09327488,0.0,0.0,0.0,0.0,0.0,0.097979516,0.0769884,0.0,0.25406024,0.18535195,0.0
CLE,202315,0.100206874,0.0,0.0,0.017096752,0.16140161,0.088115804,0.0,0.018238408,0.0,0.46972856,0.0,0.029113613,0.37565017,0.18376935,0.23325992,0.0
CLE,202316,0.3318314,0.11937614,0.15461625,0.15506007,0.13960499,0.2963898,0.0,0.34253028,0.0,0.063541874,0.13632911,0.41058394,0.0,0.20187522,0.0,0.069200635
CLE,202317,0.0,0.2773042,0.17740719,0.0,0.0,0.22761437,0.25453612,0.12864928,0.20920277,0.0,0.057392914,0.0,0.21227843,0.0,0.0,0.32427415
CLE,202318,0.0,0.2025375,0.13742302,0.0,0.0,0.52077186,0.0,0.0,0.2699857,0.53389287,0.059185933,0.3353255,0.4392001,0.15113653,0.30615795,0.056017116
CLE,202401,0.45074522,0.089366466,0.08830987,0.0,0.31870654,0.06541393,0.48026532,0.0,0.36232764,0.18356338,0.0,0.0,0.0,0.50782424,0.38651967,0.0
CLE,202402,0.079193786,0.09013065,0.0,0.0058467835,0.034151103,0.21133214,0.0,0.0,0.0,0.0,0.0,0.0,0.21947561,0.093900375,0.013269353,0.07385475
CLE,202403,0.0,0.4558056,0.0,0.0,0.18766968,0.09185239,0.0,0.0,0.0,0.0051316954,0.30472416,0.0,0.14534289,0.0,0.0,0.0
CLE,202404,0.08933191,0.0,0.13480927,0.0,0.0,0.041728333,0.11245538,0.0,0.14767613,0.03168404,0.06555828,0.22435944,0.02547308,0.11322565,0.0,0.10600671
CLE,202405,0.0,0.3559,0.0,0.0,0.78960466,0.0,0.12140018,0.0,0.0,0.0,0.0,0.0,0.0,1.0634338,0.0,0.07056175
CLE,202406,0.0,0.33622438,0.0,0.33509067,0.101244986,0.08907311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05738367,0.27227587,0.0
CLE,202407,0.0,0.0,0.0,0.38676196,0.07908002,0.50388056,0.22488914,0.0,0.6729125,0.8957088,0.23494206,0.0,0.50754577,0.13234016,0.17178503,0.5863348
CLE,202408,0.2454982,0.15508986,0.04353021,0.0,0.0,0.0,0.0,0.20011324,0.0,0.0,0.0,0.014439251,0.0,0.051076517,0.0,0.08712714
CLE,202409,0.0,0.05199766,0.0,0.39131746,0.0,0.0,0.0,0.0,0.07066974,0.0,0.7154543,0.20785877,0.20823748,0.0,0.0,0.4534471
CLE,202411,0.0,0.22780119,0.3087864,0.0,0.0,0.27980885,0.0,0.07898192,0.15616556,0.048684604,0.118903436,0.05017226,0.0,0.0,0.0,0.07261768
CLE,202412,0.4515431,0.0,0.2131458,0.3746379,0.3180814,0.0,0.4062806,0.14063671,0.23496221,0.2080533,0.15724309,0.023670949,0.0,0.038758975,0.0,0.050315343
CLE,202413,0.7907692,0.406995,0.0,0.0,0.0,0.4085498,0.25014246,0.0,0.013363406,0.0,0.0,0.0,0.13894808,0.4755807,0.0,0.08900031
CLE,202414,0.03821031,0.15786578,0.019674659,0.44418,0.5411001,0.19002369,0.03606478,0.0,0.0,0.0,0.0041328166,0.08764705,0.0,0.47963956,0.3676572,0.27299035
CLE,202415,0.0,0.0,0.0,0.31421208,0.22800991,0.08629474,0.2498192,0.0,0.20757222,0.77738184,1.138513,0.0,0.09154226,0.0,1.0044253,0.0
CLE,202416,0.6783274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13457286,0.9512015,0.28694886,0.5557753
CLE,202417,0.0,0.0,0.0921833,0.0980372,0.15156768,0.0119640445,0.41210476,0.0,0.16765895,0.0,0.21540193,0.0,0.30108652,0.0,0.0,0.30349854
CLE,202418,0.97460765,0.05154556,0.15570381,0.08381191,0.0,0.45540544,0.0,0.0,0.3455699,1.0172328,0.37423632,0.059042834,0.0,0.0,0.0,0.0
DAL,202202,0.0051299874,0.036965657,0.0,0.0,0.0,0.0,0.19215895,0.08744654,0.012340868,0.064045236,0.0,0.0,0.0,0.0,0.054498386,0.0
DAL,202203,0.22342269,0.0,0.0,0.0,0.2335758,0.18930735,0.0,0.36091998,0.0,0.2045042,0.0,0.18870524,0.0022322014,0.037002865,0.37170202,0.0
DAL,202204,0.10339247,0.092213415,0.0,0.1149849,0.0,0.21656565,0.0,0.022449844,0.0,0.04821662,0.0,0.0,0.0,0.0,0.0,0.0
DAL,202205,0.0,0.0,0.0,0.12826596,0.0,0.0,0.0,0.0,0.0,0.19869918,0.0,0.033522867,0.037390728,0.085537635,0.12784053,0.31472412
DAL,202206,0.57301176,0.0,0.0,0.07660506,0.25027427,0.0,0.0,0.2905877,0.018660748,0.15406065,0.020167295,0.038255583,0.0,0.01799434,0.50722015,0.1261487
DAL,202207,0.17876592,0.0,0.013951149,0.026574373,0.074177705,0.10666657,0.29037938,0.0,0.0,0.5240678,0.0,0.11633816,0.06529874,0.0,0.25761095,0.0
DAL,202208,0.0,0.4965516,0.41977528,0.34395108,0.1739422,0.0,0.0,0.26582396,0.021128576,0.21189451,0.0,0.11344721,0.0,0.11133922,0.0,0.15315925
DAL,202210,0.059473872,0.020638647,0.0,0.084797285,0.0,0.23669563,0.12784067,0.1327118,0.0,0.31477147,0.0,0.0,0.27185,0.09269965,0.0,0.0
DAL,202211,0.14353193,0.2237175,0.5359872,0.41633853,0.0,0.77119625,0.0,0.0,0.0,0.505312,0.0,0.0,0.0,0.22157684,0.2512572,0.0
DAL,202212,0.25591704,0.0,0.0,0.0,0.05090611,0.0,0.0,0.19734906,0.029221045,0.058033727,0.0,0.43565905,0.0,0.2884,0.0,0.14399518
DAL,202213,0.0,0.0,0.24270625,0.15591896,0.0,0.0,0.0023717214,0.11215675,0.031466395,0.076202884,0.0,0.0,0.0,0.27442786,0.3727511,0.0
DAL,202214,0.0,0.0,0.074723564,0.0026644617,0.0,0.094018616,0.0,0.28634027,0.0,0.036398727,0.0,0.08682627,0.21058628,0.0,0.37707013,0.23086834
DAL,202215,0.0,0.0,0.0,0.11597921,0.0,0.0,0.067038156,0.12258219,0.16003795,0.0,0.033387884,0.1934989,0.010451376,0.050767343,0.0,0.07276325
DAL,202216,0.0,0.3753852,0.511187,0.0,0.058384098,0.097193725,0.018007848,0.2208758,0.48445752,0.40365294,0.0,0.0,0.0,0.0,0.0,0.0
DAL,202217,0.0,0.25069612,0.0,0.32014337,0.0,0.0,0.0,0.05306495,0.215001,0.022670299,0.025523163,0.0,0.0,0.002795225,0.0,0.0
DAL,202218,0.021695375,0.08741255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06388822,0.0366562,0.05387856,0.15707998,0.0,0.0,0.0
DAL,202301,0.032457106,0.0,0.029365975,0.0,0.03733851,0.0,0.0,0.0,0.056080054,0.26652873,0.0,0.0,0.05497344,0.003774738,0.09251788,0.0
DAL,202302,0.37691087,0.0,0.0,0.0,0.42329067,0.0,0.0,0.49542,0.0,0.0,0.0,0.0,0.0,0.11535013,0.0,0.0
DAL,202303,0.0,0.34418926,0.0,0.13781798,0.010272175,0.3218584,0.26228672,0.0,0.008320687,0.012202987,0.02232182,0.0,0.0,0.4894104,0.0,0.0
DAL,202304,0.057583313,0.5250984,0.0,0.0,0.0,0.41280577,0.022177314,0.026793242,0.0,0.53210515,0.6243056,0.3900123,0.0,0.1624424,0.35452005,0.07126971
DAL,202305,0.0,0.0,0.5267883,0.0,0.0,0.0,0.0,0.057738066,0.0,0.26712513,0.0,0.12879254,0.0,0.0,0.0,0.30707696
DAL,202306,0.13068363,0.0,0.11205868,0.0,0.1357945,0.15637018,0.0,0.0,0.020508625,0.16053706,0.25496426,0.21247087,0.0,0.0,0.10668647,0.0
DAL,202308,0.0,0.0,0.043429192,0.04719204,0.0,0.0,0.07370158,0.0,0.21937634,0.0,0.16467899,0.093853,0.0,0.09949534,0.0,0.0
DAL,202309,0.046863973,0.0,0.0,0.09505692,0.0027902145,0.0,0.11314564,0.0,0.25252596,0.0,0.26014027,0.006511972,0.0,0.118660964,0.0,0.046326183
DAL,202310,0.0,0.13501815,0.34003767,0.0,0.17836967,0.003999617,0.0,0.0,0.370381,0.0,0.29456177,0.025388023,0.0,0.0,0.13786185,0.40907106
DAL,202311,0.7798013,0.0,0.0,0.57788384,0.1941281,0.6245313,0.0,0.004567256,0.0,0.13515645,0.0,0.3474276,0.0,0.41214985,0.17610404,0.020490756
DAL,202312,0.30470592,0.0,0.32692668,0.0,0.15409106,0.0,0.0,0.0,0.0,0.0,0.049482904,0.4147498,0.0,0.20323402,0.0,0.0
DAL,202313,0.0,0.0005211113,0.64955294,0.35879788,0.0,0.17770718,0.056702465,0.0,0.34636873,0.036494363,0.26608235,0.12735645,0.40952048,0.0,0.0,0.0
DAL,202314,0.0,0.20480633,0.0,0.012234094,0.0,0.0,0.0,0.0,0.0,0.26793227,0.0,0.15048072,0.047946345,0.0,0.0,0.010341281
DAL,202315,0.31642705,0.19250886,0.012945706,0.12808846,0.24671304,0.060222816,0.25908834,0.0,0.403296,0.0,0.0,0.0,0.0,0.4420656,0.0,0.0
DAL,202316,0.058206577,0.057894345,0.056040384,0.08545003,0.089270666,0.10595192,0.0,0.0,0.0848527,0.1489438,0.24718341,0.18714549,0.19711742,0.06086504,0.11534922,0.27897108
DAL,202317,0.0,0.09566215,0.20012823,0.14644617,0.0,0.0,0.0015821755,0.12054103,0.068623945,0.0,0.036379866,0.18714295,0.0,0.0,0.03360487,0.0
DAL,202318,0.0,0.0,0.0,0.0,0.5816174,0.0,0.7621871,0.20165347,0.025952132,0.09261599,0.0,0.09880099,0.058298394,0.0,0.0,0.6610695
DAL,202401,0.0,0.18468156,0.0,0.650397,0.24437688,0.15136456,0.5221909,0.0,0.0,0.0011057137,0.0,0.0,0.0,0.07910697,0.0,0.0
DAL,202402,0.0,0.52715373,0.0,0.0,0.2898196,0.6329805,0.0,0.0,0.52899843,0.25942108,0.0,0.0,0.0,1.1725059,0.0,0.0
DAL,202403,0.0,0.8453846,0.0,0.09772757,0.2697219,0.0,0.0,0.0,0.0,0.0,0.43924782,0.0,0.22810355,0.0,0.0,0.0
DAL,202404,0.045256045,0.0,0.0395176,0.083693184,0.0,0.0,0.1587568,0.0,0.20835881,0.0,0.056645334,0.0,0.111385256,0.32763678,0.0,0.0
DAL,202405,0.0,0.0,0.0,0.0,0.03156214,0.0,0.36981627,0.0,0.4420443,0.0,0.13749437,0.0,0.0,0.0,0.37707114,0.11212579
DAL,202406,0.0,0.22813563,0.0,0.65295464,0.44080466,0.13800144,0.051955894,0.0,0.0,0.040747702,0.2743907,0.037365396,0.0,0.3077631,0.4454831,0.15578982
DAL,202408,0.0,0.0,0.027529083,0.38173872,0.16006567,0.104472265,0.13712303,0.8102214,0.0,0.45800996,0.0,0.0032108154,0.0,0.01137748,0.05025423,0.0
DAL,202409,0.0,0.074063726,0.03328671,0.11161128,0.099296585,0.0,0.0,0.0,0.0,0.0,0.3695401,0.09330453,0.1000101,0.0,0.0,0.2615728
DAL,202410,0.172397,0.0,0.0,0.10111502,0.0,0.0,0.8105792,0.09767536,0.0,0.11408411,0.4240929,0.7627657,0.38389307,0.48699558,0.0,0.0
DAL,202411,0.0,0.26596892,0.2536863,0.0,0.0,0.19301744,0.0,0.05785966,0.27936673,0.0,0.11098214,0.0,0.0,0.0025800886,0.0,0.048339203
DAL,202412,0.0,0.010146884,0.07649848,0.18946719,0.11707123,0.015801692,0.0,0.0,0.0,0.0,0.0,0.04895031,0.13993156,0.028864523,0.0,0.0
DAL,202413,0.0,0.0,0.42616835,0.0,0.40642416,1.0229639,0.0,0.010429785,0.6914429,0.0,0.0,0.22040196,0.70287275,0.0,0.0,0.0
DAL,202414,0.06414201,0.11210875,0.0,0.108930334,0.0,0.1041277,0.0,0.0,0.0,0.0,0.0,0.017294219,0.0,0.1742441,0.18590727,0.01339893
DAL,202415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25178385,0.531187,0.0,0.0,0.08243305
DAL,202416,0.08397861,0.10029516,0.0,0.0,0.0,0.20612161,0.09591103,0.0,0.0038662497,0.0,0.007552874,0.24821636,0.15003838,0.29930833,0.06247065,0.18187511
DAL,202417,0.0,0.0,0.0,0.0,0.37678993,0.0,0.49999744,0.0,0.87530214,0.0637136,0.5728718,0.0,0.43863985,0.0,0.0,0.5493395
DAL,202418,0.15126781,0.33083352,0.0,0.19398442,0.11647565,0.0,0.17041597,0.45137072,0.0,0.0,0.0,0.0,0.59260046,0.70015615,0.45569485,0.25758147
DEN,202202,0.0,0.0,0.0,0.0,0.0,0.0,0.24493374,0.08542788,0.0,0.05964373,0.0,0.0,0.016689181,0.045456212,0.016639695,0.0
DEN,202203,0.0,0.0,0.0,0.015734509,0.27295116,0.009980568,0.0,0.2200532,0.0,0.0,0.0,0.0,0.0,0.0,0.12690489,0.0
DEN,202204,0.0,0.0,0.0,0.0,0.0,0.03137401,0.0,0.0,0.0,0.0,0.07762905,0.0,0.0,0.0,0.028919596,0.0
DEN,202205,0.32149273,0.0,0.035883717,0.0,0.20224416,0.0,0.0,0.0,0.0,0.039211433,0.13996889,0.0,0.07634302,0.10089461,0.0,0.08921949
DEN,202206,0.33518726,0.11658824,0.0,0.0,0.15327048,0.23809712,0.0,0.09941201,0.0,0.06680887,0.0,0.0,0.0,0.0887354,0.11342894,0.0
DEN,202207,0.0,0.11968048,0.088887796,0.15799119,0.07814545,0.0,0.0,0.0,0.0,0.0,0.0,0.43981108,0.0,0.0,0.19808616,0.03676889
DEN,202208,0.0,0.16694935,0.0,0.15474322,0.0,0.0,0.0,0.052190907,0.04133049,0.093928605,0.0,0.0,0.0,0.0,0.13328433,0.059940882
