week,away_team,home_team,winner,A_attn_0,A_attn_1,A_attn_2,A_attn_3,A_attn_4,A_attn_5,A_attn_6,A_attn_7,A_attn_8,A_attn_9,A_attn_10,A_attn_11,A_attn_12,A_attn_13,A_attn_14,A_attn_15,A_attn_16,A_attn_17,A_attn_18,A_attn_19,A_attn_20,A_attn_21,A_attn_22,A_attn_23,A_attn_24,A_attn_25,A_attn_26,A_attn_27,A_attn_28,A_attn_29,A_attn_30,A_attn_31,B_attn_0,B_attn_1,B_attn_2,B_attn_3,B_attn_4,B_attn_5,B_attn_6,B_attn_7,B_attn_8,B_attn_9,B_attn_10,B_attn_11,B_attn_12,B_attn_13,B_attn_14,B_attn_15,B_attn_16,B_attn_17,B_attn_18,B_attn_19,B_attn_20,B_attn_21,B_attn_22,B_attn_23,B_attn_24,B_attn_25,B_attn_26,B_attn_27,B_attn_28,B_attn_29,B_attn_30,B_attn_31
202405,CAR,CHI,CHI,0.2787966,0.1612331,0.08126524,0.427697,-0.051714115,0.017408859,0.11788922,-0.37346014,0.13393919,-0.037180606,-0.01613237,0.13847408,0.039828405,-0.15577488,-0.05478376,-0.36329612,0.7979249,-0.27194864,0.0062498283,0.12900794,0.40879238,-0.0019725682,-0.18198417,0.09547764,0.42910963,0.10190147,0.18113437,-0.21715622,0.02506049,0.29512283,-0.017023858,0.7096897,-0.38477707,-0.33472145,-0.26730734,-0.0005896112,0.2171503,-0.50480986,-0.029865853,0.027559338,0.03953526,0.42010587,0.1393668,0.30355525,0.074879624,-0.1639662,0.100917295,0.36105862,-0.4132808,0.29493725,-0.06735625,0.17936672,0.011491525,-0.21344432,0.232987,0.2954102,-0.2197241,-0.108181894,0.124194406,0.4204579,0.022320928,-0.16630417,0.01692128,0.22224781
202405,RAV,CIN,RAV,-0.059101593,-0.2567469,-0.19299541,0.22687532,0.31217042,0.033871397,-0.2525352,0.24494995,-0.20385891,-0.072638325,-0.31864214,-0.09113644,-0.20653984,0.13888189,-0.20359999,0.122968495,-0.4245446,-0.060727783,0.089097306,-0.33683592,-0.32766253,0.01512393,0.24595478,-0.17486224,-0.18216676,0.11524749,0.10978679,0.052256934,0.15767035,-0.22978371,0.12042306,-0.30872905,-0.14518204,0.25013322,0.07205546,0.009003235,0.13611837,0.20009546,-0.04545363,0.16169083,-0.21773842,-0.03248035,0.38444552,-0.41657507,0.006675125,0.33458382,0.22009233,-0.042175103,-0.28658742,0.5125917,-0.05336524,0.13578825,0.13023672,0.071924984,0.24227338,0.28024957,-0.17306976,-0.3014273,-0.08527295,-0.37443215,0.07555847,-0.13930634,0.5558683,-0.2691804
202405,CLE,WAS,WAS,-0.15497959,-0.17736784,-0.12859415,0.017358534,0.121530324,-0.05691037,0.075703226,-0.20892075,-0.36638808,0.2769963,-0.0808851,-0.096753515,-0.07655336,0.24048515,0.3289361,-0.119627714,0.21133295,-0.41053477,-0.24820495,0.18591943,0.1974482,0.039946247,0.079111606,0.52286565,-0.52785486,-0.31489486,-0.4161776,-0.088884145,0.51073503,0.18079956,-0.30830866,-0.07902913,0.17670745,0.00093844795,-0.25623173,0.31779668,-0.2659968,0.10701414,-0.26978543,-0.33192486,0.34400132,-0.28558078,-0.1361025,0.104278415,-0.0746852,-0.2302407,-0.0982634,0.110122465,-0.20775409,-0.20715684,0.016434172,-0.3772589,-0.1559754,0.09564028,-0.4131571,-0.28746325,0.1846021,0.4006997,0.2328029,-0.029855799,0.22077306,0.0827829,-0.08067106,0.010229818
202405,CLT,JAX,JAX,0.1534123,0.26555726,0.14648479,-0.03526327,-0.066274434,0.053261574,0.090814166,0.0621956,0.20861623,-0.008724294,0.2203772,0.15674314,-0.04097675,-0.18705297,-0.14974561,-0.21577947,0.4184317,0.2911995,0.3120199,0.068951614,0.11412537,-0.0725909,0.08628457,-0.14609043,0.5532641,0.090100266,0.26223677,-0.11362039,-0.28816566,-0.05067109,0.27886462,0.5625249,-0.39370948,-0.033901107,-0.3756114,0.10408105,-0.09230798,-0.26403478,0.2270576,-0.31118938,0.3436197,0.21051002,-0.286429,0.29903305,0.018698012,-0.2024035,0.25108737,0.118770346,0.13074669,-0.31723836,0.24906379,0.08338452,0.3133698,0.046231195,-0.14778684,0.27040693,-0.041504987,0.325576,-0.020979906,0.31687686,0.31856507,0.12902258,-0.28465086,0.4361775
202405,MIA,NWE,MIA,-0.1327331,-0.2476519,0.25274333,-0.02579711,0.41577598,-0.17979063,-0.043202464,0.069395304,-0.22148,0.57967204,0.33460295,0.20375736,0.06627733,0.30798927,0.42992795,0.17166333,0.2555617,0.12288778,-0.037051402,0.27523324,0.2660766,-0.067004174,0.2432191,0.4340196,-0.034251723,-0.32272032,-0.29732478,0.050939307,0.14466311,-0.10898361,0.031611256,0.52270967,0.27090007,-0.15912586,0.36201748,0.3859507,-0.2559751,0.17987688,-0.4349193,0.035768192,0.2513899,-0.1112898,0.03594455,-0.13989004,0.21577145,-0.0781148,-0.29197648,-0.38909122,0.1655457,-0.10416156,0.1420584,-0.31964695,-0.16252442,-0.21049996,-0.20375353,-0.3877259,0.21007207,0.1954618,0.24202026,-0.23749696,-0.04691776,0.031139242,-0.37019667,-0.0634201
202405,CRD,SFO,CRD,0.3793922,0.12202741,0.09623955,0.19263212,0.14034453,0.12099055,-0.25541055,-0.22062759,0.21782124,-0.05207724,-0.030123876,0.083462514,0.086286746,-0.23427747,-0.13833736,-0.022702623,0.4538909,-0.16345678,0.09712669,-0.15750672,-0.11088052,-0.06431014,-0.19259158,-0.29304716,0.2626489,0.36473697,0.10880149,-0.1972877,-0.15896693,0.12540388,-0.10742276,0.37402445,-0.005813768,-0.23432629,0.18810175,0.3426851,-0.46176672,0.023693388,-0.2188776,-0.148573,-0.10815448,-0.13156235,0.003737689,0.053082805,-0.036455445,0.11352228,0.14553483,-0.48608133,0.0032877447,-0.41701987,-0.1595349,-0.073625684,0.03727586,-0.08123017,-0.26336202,-0.2643457,0.025271133,-0.1286516,0.25276256,-0.31094986,0.44982636,0.09046071,-0.46037078,-0.21839893
202405,RAI,DEN,DEN,-0.1982912,-0.31158558,-0.0032742464,0.15277281,-0.2493016,0.046936247,0.007437092,-0.1751052,0.025501404,0.0998245,-0.3584338,0.18306027,-0.13074555,-0.023092145,-0.07728758,-0.306634,0.27573544,-0.6304898,0.16329087,-0.19185844,0.10633727,-0.005900568,-0.075754225,0.13443035,-0.023908066,0.15826152,-0.063736565,0.18566088,0.3343149,0.1768348,-0.5260145,0.10441527,-0.46983403,-0.54587543,-0.0016123784,0.5008191,-0.0872645,-0.23837535,-0.55680186,0.07357001,0.31985453,0.2963667,-0.19337328,0.21887232,0.10206758,0.021271465,0.07422077,0.07710989,-0.4137206,-0.073811315,0.35932696,-0.30126116,-0.21967377,-0.22083256,-0.057006292,-0.12605965,-0.048726253,0.28683355,0.265189,0.17927128,0.39626566,-0.18840231,-0.44857267,0.01827163
202405,GNB,RAM,GNB,-0.26239026,-0.17378898,0.06460843,0.10473625,-0.14315721,-0.28531978,-0.02390038,-0.39149007,0.013879698,0.32252955,0.12794217,0.4395627,0.09668768,-0.1355147,0.028396958,0.0730119,0.5214912,-0.21630028,-0.24917318,0.07889181,0.2078662,-0.13205662,-0.48520383,0.33250657,0.08643741,0.23504119,-0.18050158,0.3870838,-0.028837597,0.59578246,-0.38510707,0.51622957,0.041938573,-0.0795803,0.28106284,0.3063236,-0.49458662,-0.13263878,0.004942917,-0.009612869,-0.020036498,-0.123505734,0.16365032,0.2535822,-0.14372423,-0.18027303,-0.34970218,-0.36008874,-0.23190737,0.1802721,-0.051600717,-0.043133024,-0.0086497795,-0.2052742,-0.5193397,-0.43507677,0.52820307,-0.054886363,0.58422333,0.07843782,-0.12354089,-0.00024228537,0.009667999,-0.05517697
202405,NYG,SEA,NYG,-0.52914816,-0.42372432,-0.18473361,0.54187757,-0.5135148,-0.5582705,-0.1703103,-0.37077656,0.26827356,0.077893086,-0.33721912,0.65663797,0.008501905,-0.2783227,-0.028754305,-0.06572021,-0.17045197,-0.49971077,-0.05444311,-0.098028906,-0.13509966,-0.24530043,-0.6905118,-0.48134565,0.086887024,0.51612204,0.56335884,0.35757107,0.17931229,0.35965174,-0.81796616,0.13473122,0.186967,0.5883538,0.1907671,-0.16890323,-0.20121153,0.35502222,0.47694197,-0.25246012,-0.26994213,-0.2807921,0.2021314,-0.01925125,-0.20154393,0.13528958,0.3638544,-0.49632487,0.8655693,-0.06768436,-0.29484266,0.29055527,0.5765691,0.14254518,-0.09661767,0.37109357,0.3252553,-0.16614003,-0.268905,-0.18873802,-0.062480185,0.22981365,0.30837274,0.46388233
202405,DAL,PIT,DAL,-0.05295599,-0.10734425,0.04995024,-0.07741995,0.6366169,-0.38339582,0.22392789,0.11877437,-0.036808457,0.5175766,0.013266099,0.1767344,0.07164682,-0.043545783,0.096414104,0.34341127,0.08746685,0.21782978,0.041459896,0.39297873,0.13050985,-0.13621362,0.1466202,0.19950934,-0.090912156,-0.33019516,-0.12705564,0.29749995,-0.28470093,-0.2831475,0.029635925,0.45402923,0.19876139,0.31591883,0.0052602184,0.22285572,-0.34737355,0.3227202,-0.19758855,-0.30769917,0.417259,-0.20528351,-0.07724329,0.058418192,0.04904209,-0.13660099,0.15471172,-0.25245854,0.45042178,-0.21336634,0.11892367,-0.15754612,0.07048849,0.119980685,-0.45804012,-0.2697771,0.3025977,0.39018056,0.03953668,-0.31674764,0.11523229,0.07578997,-0.19942856,0.24459405
202405,NOR,KAN,KAN,0.10803245,-0.039686657,-0.1766406,-0.015769085,-0.044133496,0.6557253,-0.019697456,0.014231029,-0.033619013,-0.0756662,-0.035810646,-0.3619954,0.075269386,0.08000683,-0.11644848,-0.46772102,0.3669904,-0.1735959,0.21381429,-0.28139982,0.15950152,0.30977365,0.53271973,0.34239337,-0.1533331,0.05358782,-0.24028623,-0.31503496,0.32008466,0.0038790395,0.16299155,0.040358458,-0.42846286,-0.55753404,0.043787427,0.15680742,0.002505624,-0.14273849,-0.46091175,0.23451847,0.47892022,0.36566788,0.09129016,0.27322105,0.26765257,-0.08823526,-0.021966089,0.0563033,-0.33879012,0.23106945,0.46043923,-0.22879244,-0.09419434,-0.19735794,0.3600192,-0.06906775,0.05214333,0.27846444,0.23892313,0.22160864,0.09322455,-0.3120347,-0.20596263,0.17684473
202406,SFO,SEA,SFO,-0.26615167,0.0013633159,0.07748919,0.3650189,-0.54076827,-0.20990358,-0.018068383,-0.4394364,0.1081098,-0.2750978,0.016576001,0.37584612,-0.20807993,-0.165073,0.17730485,-0.47577602,0.12438984,-0.4200881,-0.053255755,-0.10622111,0.106290884,-0.22598292,-0.57100993,-0.40913382,0.27481735,0.53610396,0.44771597,-0.0033450034,0.20590004,0.41668224,-0.50510085,0.013324258,0.4371209,-0.021214817,-0.08377241,0.40981957,0.14367507,0.2037277,-0.3255618,-0.19266194,0.33039188,-0.079275586,-0.1789461,0.019908588,0.24655849,-0.3359456,-0.39282903,-0.038057942,0.3909465,0.0059793415,0.065986924,-0.28381285,-0.09472402,0.033275228,-0.12709908,-0.22898176,0.24139486,0.4289171,0.24291345,-0.13886923,-0.20276433,0.10349767,-0.04953449,0.39363706
202406,JAX,CHI,CHI,0.11942616,-0.22275233,0.1306256,0.59473187,-0.08501789,-0.2865115,-0.20331773,-0.2787077,0.2659915,0.15284888,-0.25334963,0.37142405,0.17322724,-0.22681902,-0.20110983,0.06307976,0.4104557,-0.21450791,0.014794607,0.03180556,0.17631611,-0.13694084,-0.34775236,0.05182798,0.48565698,0.09096539,0.36363307,0.15145876,0.06777913,0.23266229,-0.17570195,0.73629415,0.19246696,0.2692189,0.26698747,-0.06754378,0.09241687,0.013980493,0.1276876,0.005897235,0.12338162,-0.16613767,0.41775087,0.112741835,-0.19735424,-0.07488171,0.014969034,-0.11018878,0.15778577,0.35464954,0.21591482,0.07668896,0.24732614,0.0002400709,0.1623158,-0.1811322,0.58673346,0.11704247,0.20917645,-0.19961037,-0.2649553,-0.07370755,0.54509056,0.21018694
202406,CLE,PHI,PHI,-0.0011649687,-0.197746,0.0050372854,0.21639146,-0.49474496,-0.0775319,-0.18622473,0.0112917125,0.07120554,-0.20172302,-0.42223808,0.029951403,0.00249452,0.002355414,-0.25892574,-0.019885883,-0.57469714,-0.4361504,-0.15864182,-0.24630791,-0.26396465,-0.21613845,-0.30677631,-0.13015337,-0.1641439,-0.08642315,0.22022137,0.26248476,0.173347,-0.076908864,-0.56501734,-0.4297386,0.3104833,0.23384063,-0.08643542,0.17757112,-0.13095497,0.28648278,-0.18434475,-0.25424707,0.21523489,-0.45583653,0.001754972,-0.086227395,-0.15247132,0.007467616,0.19132146,-0.022107584,0.1467719,-0.22856389,0.03132865,-0.32065538,-0.034646872,0.201305,-0.30152503,-0.29377514,0.26076165,0.35932633,-0.02093692,-0.29540858,0.2785157,0.11063314,0.079903804,0.008212513
202406,CLT,OTI,CLT,-0.3252578,-0.44408953,-0.11077995,0.44260046,-0.40753552,-0.027193757,-0.6249887,-0.28669095,0.40416306,0.015402187,0.036127176,0.21189173,0.026981428,-0.114003174,0.16569865,-0.35466042,0.13164507,-0.3663027,0.20094736,-0.38090822,-0.026802944,-0.12748468,-0.14721873,-0.06972115,0.046528004,0.55306756,0.11650091,-0.119809404,0.70181143,0.24323559,-0.4536935,0.008014295,-0.20817544,-0.17080608,-0.18754674,0.28214282,-0.23577635,-0.14937772,0.017787648,-0.31896496,0.0625879,-0.0018282643,-0.09323009,0.19503337,-0.16967143,-0.1365485,0.21483183,-0.015534595,0.39299005,-0.36653304,-0.0019298126,-0.12058911,0.17840993,0.102117725,-0.36379296,0.20977683,0.19294687,0.28048667,-0.081400104,0.19850005,0.47078183,0.36635908,-0.21117583,0.25954393
202406,CRD,GNB,GNB,0.071858875,-0.20579351,0.12347707,0.46157765,-0.6072063,-0.111893326,-0.11586921,-0.015082259,0.2328241,-0.14895333,0.0324928,0.21092147,0.110388495,-0.34735498,-0.5076197,-0.31179738,-0.40960503,0.2624522,-0.042906143,-0.138225,0.0023888908,-0.24972776,-0.470314,-0.28501722,0.5053339,-0.0028912334,0.7268809,0.22674493,-0.020882146,-0.0586244,-0.011981089,0.016222367,-0.10732366,0.10946954,0.087431,0.29413822,-0.31282747,-0.10257372,-0.02878797,-0.24694495,-0.1232132,-0.38155177,0.11254155,0.14476986,-0.31555626,0.13265909,0.5214272,-0.4205346,-0.14089385,-0.22818531,-0.24628723,0.022451144,0.12212004,-0.0796892,-0.43710962,-0.5233678,0.12072653,0.15127395,0.27534586,-0.30229527,0.34279186,0.013799229,-0.14276859,-0.3252688
202406,HTX,NWE,HTX,-0.04052857,-0.1231626,0.016080784,-2.0969195e-05,0.6261209,-0.12261,0.18476868,0.082066804,-0.11703866,0.43260807,0.34086847,-0.009676779,0.16657892,0.34540662,0.3708538,0.054969415,0.14290062,0.36186203,0.025537675,0.2574185,0.38937765,0.010547344,0.41288778,0.28598818,-0.19965695,-0.18110557,-0.25324866,-0.03738644,0.015894787,-0.118315466,0.2531792,0.5217288,-0.10220138,-0.14193009,0.0059798914,0.2528192,-0.5108698,0.08227343,0.022559954,-0.0061699725,0.34847975,0.0018296326,0.14009055,0.1280385,0.31821173,-0.08019241,-0.30819064,-0.14190026,-0.09560593,0.25975525,0.10069975,-0.17030793,0.15455595,0.06663369,-0.3118165,-0.08265675,0.30043134,0.21033527,0.27878276,0.21415149,-0.056780428,0.20349206,-0.010724092,0.26049948
202406,TAM,NOR,TAM,-0.20552234,-0.06808335,0.13974439,-0.07707012,0.12089571,0.0587998,-0.134241,0.14169987,0.30626366,0.09937407,0.3606369,0.077930056,0.0018504472,0.19620644,0.34723917,-0.26568335,-0.027193429,0.20991096,0.40757975,-0.07226705,0.20515649,-0.10993655,0.42157763,-0.12725824,0.053397503,0.2668509,-0.028206693,-0.15807587,0.116775855,-0.25275615,0.07272616,0.14147773,0.32437307,0.084339716,-0.04944018,-0.15758492,0.23264644,0.12127854,0.14870246,0.23177281,-0.11496827,0.041464414,0.03816414,-0.106563084,-0.12347445,0.011822876,-0.051587008,0.07481539,-0.3523836,0.32361582,-0.042205703,0.09755278,0.14146769,0.013067445,0.42537132,0.25953367,-0.06161772,-0.48075312,-0.058455106,0.03157251,-0.06355348,-0.6280664,0.365197,-0.10618869
202406,WAS,RAV,RAV,0.36222678,-0.17269969,0.042744998,0.20864849,-0.045462072,0.43722624,-0.3012145,0.27059716,-0.05229102,-0.111787915,0.2730588,-0.4527439,0.28816488,0.2687717,-0.32040957,-0.02087766,-0.39332855,0.5845001,-0.090716474,-0.32785222,-0.014552481,0.09576262,0.32736537,0.33567938,0.012028967,-0.25667554,-0.011544576,-0.13941301,0.14727026,-0.14012435,0.5114544,-0.10990781,-0.30928004,-0.18950069,-0.10459778,-0.042569723,0.27996957,-0.24133225,0.11914672,-0.144546,-0.39921334,0.2752631,-0.20102155,0.007520582,-0.17563388,0.32244062,0.5897533,0.100951895,0.13279644,-0.47508606,-0.2026517,0.24878325,0.112610854,-0.0048054093,0.039079823,0.3314071,-0.5324035,-0.22810538,-0.42893642,0.03417687,0.46912503,0.09486546,-0.3443102,-0.049326275
202406,SDG,DEN,SDG,-0.44350666,-0.2860234,0.010180874,0.10264945,-0.055513617,-0.2093339,0.024621787,-0.12632504,-0.02178531,0.13849548,-0.34708264,0.32448646,-0.29764438,0.054920156,0.18554962,-0.028282432,0.10979607,-0.6117154,0.21223716,-0.110739015,0.03093315,0.0062437076,-0.15576614,-0.0019214908,-0.028407257,0.25949416,-0.11829489,0.26046717,0.31886518,0.11982878,-0.53570086,-0.073592775,-0.41501433,-0.5866569,-0.073684506,0.43427372,-0.606871,-0.2984172,-0.3673361,-0.033410404,0.2679597,0.10813237,-0.28154993,0.26095828,0.1287689,-0.052285634,-0.21272406,-0.21448493,-0.4772314,-0.29919374,0.038189746,-0.23597853,-0.047673717,-0.3230561,-0.19853616,0.06983359,-0.088873915,0.08849367,0.36464033,0.3821363,0.5246787,0.07420782,-0.54695654,-0.09765783
202406,PIT,RAI,PIT,-0.34676877,-0.23253708,0.07933816,0.16289963,0.12152173,-0.15450452,-0.30561185,0.12429255,0.3153081,0.28858355,-0.17721917,0.08751196,0.0027953759,0.23005702,0.3907933,-0.03296482,-0.11693488,-0.21715277,0.5042797,-0.044829052,-0.040716246,-0.16587928,0.21005373,-0.106593184,-0.1555525,0.13867362,-0.006638661,-0.09880407,0.36366642,-0.3274319,-0.3996727,0.09367875,0.07094053,-0.20730238,0.040611546,0.10172643,0.516682,-0.2786866,0.14171672,0.110478036,-0.09719643,0.43133748,0.047948435,0.1978033,0.07713837,-0.059201345,-0.11041334,0.2253875,0.08593551,0.25780445,-0.021080418,0.1559273,0.14450803,-0.11789644,0.12203227,0.23235977,0.025886206,-0.23306409,-0.021686886,0.3521897,-0.2162974,-0.18045837,0.019130634,0.4864853
202406,ATL,CAR,ATL,-0.116692774,0.1668385,-0.03357794,-0.21686313,0.3520532,-0.20741127,0.1614556,-0.04063633,-0.1631644,0.18819202,0.5244414,0.118919455,-0.20939717,0.26517105,0.60504454,-0.02827213,0.18737087,0.22603035,-0.21800867,0.4178024,0.44379058,-0.052606817,0.33791825,0.47116625,-0.105852485,-0.2883715,-0.38911027,-0.113191634,0.20438515,-0.11889411,0.38560712,0.19746435,0.40445912,0.049598727,-0.2208157,0.30409047,0.15153271,-0.0030178635,0.043370888,-0.3198562,-0.1345052,-0.089279495,-0.062220033,0.13856404,-0.14074314,-0.120258614,-0.0519872,0.1004375,0.23760737,-0.12840483,-0.2928577,0.02442529,0.24151872,0.14308052,-0.09489685,0.20349713,0.2398208,-0.08701033,0.063434206,-0.054783467,0.22253509,0.098062925,0.3573331,0.4023577
202406,DET,DAL,DET,0.23383164,0.3138245,0.057550658,0.11803972,-0.20352553,0.31446075,-0.044565644,-0.2861157,0.26599154,-0.31105554,0.028966174,0.06261,-0.061346337,0.01548333,0.23373142,-0.19232668,0.30094853,-0.21292712,0.101976685,-0.24028778,0.074663825,0.11743703,-0.3726088,-0.38714612,0.28130394,0.49347934,0.0093725,-0.232716,0.052762404,0.12905256,-0.1290177,0.20747592,-0.14014038,-0.16195199,0.002990577,0.08678447,-0.066251665,-0.36950913,0.18589313,0.17250708,0.009433144,0.17487255,-0.05099828,0.037396878,0.12327869,-0.047539715,-0.20302857,0.12877108,-0.42827097,0.2496514,-0.117210805,0.25821123,0.1466201,-0.13446428,0.09796176,0.35588855,-0.091829866,-0.51755244,0.17624527,0.32251048,-0.09317779,-0.19296488,-0.041289408,-0.098330945
202406,CIN,NYG,CIN,-0.023629151,0.07605671,0.041354783,0.02591862,-0.25249875,-0.2154432,0.2804526,-0.2727901,-0.14728697,-0.03020404,0.28853834,0.13744633,-0.12781827,-0.13499638,0.028720092,0.04046462,0.18751837,-0.015002923,-0.30216184,0.21740974,0.37190843,-0.0005764951,-0.19510303,0.4051452,0.21776612,-0.18202682,-0.030763807,0.15177326,0.006860523,0.33997837,0.15285563,0.12668969,-0.11549729,-0.17525993,-0.07345764,-0.19003472,0.3809432,-0.15839976,-0.2631988,0.3243981,-0.014996002,0.14906882,-0.29229856,-0.072080255,-0.14764442,0.11670758,-0.08648603,0.27501374,-0.39366847,-0.15737315,0.29127753,-0.044697776,-0.41816407,-0.08208929,0.47930306,-0.030814435,-0.32383883,-0.21014541,-0.07942157,-0.042627636,0.14133194,-0.3587777,-0.09273142,-0.3642973
202406,BUF,NYJ,BUF,0.23961625,0.10620685,-0.09493201,0.008798615,0.51402843,0.0012285587,0.104298085,-0.06450663,-0.34603748,-0.05127933,0.06096435,-0.102640554,-0.253137,0.21832591,0.25488272,0.17646016,-0.13834982,0.017190604,-0.18574305,0.13730304,0.14095591,0.11887615,0.26630852,0.15770449,-0.112610556,-0.28060386,-0.12670256,-0.21893853,0.2054479,-0.1792033,0.4556073,-0.026547723,-0.059902497,-0.24989249,-0.36746973,-0.019609021,0.031953894,0.15671334,-0.0921265,0.10324922,0.13479725,0.14399818,0.04564777,-0.29078448,0.14104933,-0.06236247,-0.03771553,-0.00829259,-0.46183804,0.34515074,0.05358956,-0.023694137,0.043629266,0.16163158,0.3688474,0.39808723,-0.39063126,-0.30160078,-0.122764304,-0.046251904,0.37828493,-0.34234515,0.23066196,-0.34208176
202407,DEN,NOR,DEN,-0.16682334,-0.15570031,0.059717994,0.04017389,0.107419185,0.009492104,-0.24044634,0.2840908,0.53408337,0.22085628,0.22956887,0.032066926,0.063315995,0.032091405,0.15182287,-0.22317787,-0.07610897,0.3747161,0.6398109,-0.07548776,0.10379499,-0.1305162,0.5614772,-0.06663631,0.10513027,0.23010115,0.10641529,-0.13352829,0.07383938,-0.48876914,0.10222748,0.16411555,-0.38546285,-0.42114788,-0.039030515,0.17269823,-0.39406258,-0.10733951,-0.056129377,-0.18520549,0.11640476,0.16665271,-0.51041234,0.44364688,0.049284987,-0.0593455,-0.0033208972,-0.0033143766,-0.048148975,-0.71619725,0.07355661,-0.2219825,0.01698139,-0.11797889,-0.3325086,0.06929452,0.0021394463,0.26371855,0.04854857,0.57413024,0.3996506,0.1624265,-0.66455233,0.2800071
202407,NWE,JAX,JAX,0.07319918,0.0435749,0.18174464,0.08305399,-0.02887562,0.08768407,0.032267906,0.04057136,0.15017931,-0.040080518,0.07931739,0.23986901,0.17001398,-0.18544747,-0.21792394,0.0042628837,0.09400904,0.32188836,0.092432104,-0.011763924,0.21280572,0.039950985,0.099032484,-0.09259663,0.54730123,0.10625897,0.41397008,0.09980795,-0.32519346,-0.043528352,0.39246675,0.52015597,-0.13068336,-0.15044671,0.10017869,0.037397325,0.65129894,-0.33056945,0.012910339,0.21389735,0.04047491,0.5886867,0.37663177,-0.13675362,0.08415513,0.18937871,0.26632008,0.15530819,-0.029225478,0.61776817,0.3034858,0.36266926,0.23976324,-0.11689929,0.49495804,0.4047238,-0.18076566,-0.34030792,-0.1461918,-0.10387947,0.023574857,-0.3149381,0.3087686,0.25360268
202407,DET,MIN,DET,0.28164968,0.28393903,-0.08011402,-0.021943135,0.18180151,-0.49111706,0.43789965,-0.29213133,-0.18600158,0.040998254,-0.058051594,0.2658777,-0.31727886,-0.08803625,0.0052061044,0.3244872,-0.07997272,-0.1590376,-0.38131452,0.36271888,0.32407448,-0.08774776,-0.23980653,0.31442276,0.036156744,-0.3797473,-0.059577554,0.24212205,-0.13172883,0.013287202,0.02730187,0.11496664,-0.17990147,0.13095653,-0.08514571,-0.15975748,-0.09101259,-0.30183178,0.47387895,-0.01372412,-0.23927975,-0.01609494,0.07433084,0.22730668,-0.02635617,0.0008656402,-0.032753278,0.22099379,-0.517633,0.24515389,-0.48709473,0.29926392,0.21508326,-0.008898735,-0.17662904,0.16150092,-0.12089261,-0.3178417,0.1681679,0.40952632,-0.37813064,-0.014568978,0.0313069,-0.13780716
202407,SEA,ATL,SEA,0.47718835,0.18806347,-0.22825925,0.112567864,0.29591337,-0.03371545,0.21792507,-0.2815777,-0.12400177,-0.032420743,0.011394358,0.12067432,-0.24593318,-0.015917147,0.043165576,0.1355017,0.3057222,-0.20617096,-0.1534985,0.1404867,0.27772424,0.17629263,0.060252495,0.17417055,0.17731343,-0.11737864,-0.10039765,-0.1631533,0.1571072,0.027323537,0.38884562,0.40799046,-0.38279444,-0.17552757,0.06922381,0.36501393,-0.4841622,-0.17088465,-0.05325335,-0.27011514,0.1319618,-0.06468492,-0.4015973,0.31331497,0.1813556,-0.098007195,0.18394622,-0.30326512,0.22307132,-0.45348632,0.00526287,-0.03991249,0.05279914,-0.15241903,-0.58118534,-0.43959963,0.108706646,0.41931778,0.45104635,0.12980768,0.16154225,0.35924655,-0.6815953,0.31878462
202407,OTI,BUF,BUF,-0.29520896,0.1289225,-0.39600113,-0.1719788,-0.04942334,0.4056033,0.13650051,-0.14726478,-0.19065526,-0.018014407,0.20283988,-0.25197312,0.12047365,0.04631078,0.28605586,-0.13341531,-0.048516504,0.11387715,-0.32680216,0.11163584,0.19790195,0.36615744,0.03380249,0.35635358,-0.47464824,-0.12254111,-0.28138772,-0.20375697,0.263127,0.07991257,0.20491011,-0.26449436,-0.21037859,-0.32555738,-0.112078436,0.26389587,-0.10798943,-0.23442972,-0.4595082,-0.040312644,0.6181296,0.131521,-0.07578636,0.017373342,0.08188983,-0.051238056,0.08776229,-0.1461122,-0.24395488,-0.027842872,0.48633736,-0.13923776,-0.030258086,-0.18986127,0.16847919,-0.09477717,-0.104023285,0.28351435,0.157168,-0.124050885,0.5168922,-0.120917,-0.16470407,-0.07902736
202407,CIN,CLE,CIN,0.38557714,0.29447338,-0.07259545,0.25168434,-0.142216,0.18582016,-0.19390167,-0.15945289,0.39963064,-0.37227693,-0.008485353,-0.18070962,-0.18018593,-0.047241125,0.08908546,-0.0746985,0.041608874,-0.0725743,0.26257303,-0.22657296,-0.003863133,0.09629809,-0.18213989,-0.21647072,0.30304602,0.22832121,0.067214884,-0.35203084,0.32112816,-0.10193854,0.22772424,-0.0047723497,-0.085103035,0.10301043,0.08368585,0.043394674,0.04567779,0.5253917,-0.17714883,-0.05147573,-0.40333083,-0.28531468,-0.04994372,-0.27710664,-0.27811813,0.22315413,0.07936622,-0.33766177,0.047576007,-0.10971663,-0.09207887,-0.27035806,-0.0738451,0.062309075,0.01735119,-0.022102095,-0.1302204,0.16758019,-0.06724307,-0.26473275,0.15629968,0.071386315,0.1795816,-0.29416278
